MINISTERIO DE DEFENSA NACIONAL;;;;;;;
POLICÍA NACIONAL;;;;;;;
;;;;;;;
;;;;;;;
;;;;;;;
DIRECCIÓN DE INVESTIGACIÓN CRIMINAL E INTERPOL;;;;;;;
GRUPO DE INFORMACIÓN DE CRIMINALIDAD;;;;;;;
VIOLENCIA INTRAFAMILIAR ;;;;;;;
PERÍODO DEL 01 DE ENERO AL 28 DE FEBRERO DEL 2023;;;;;;;
ARMAS_MEDIOS;DEPARTAMENTO ;MUNICIPIO ;FECHA ;GENERO;*AGRUPA_EDAD_PERSONA;CODIGO_DANE;CANTIDAD 
SIN EMPLEO DE ARMAS;TOLIMA;ANZOÁTEGUI;29/01/2023;FEMENINO;ADULTOS;73043000;1
SIN EMPLEO DE ARMAS;TOLIMA;ANZOÁTEGUI;23/02/2023;FEMENINO;ADULTOS;73043000;1
SIN EMPLEO DE ARMAS;TOLIMA;ARMERO;01/01/2023;FEMENINO;ADULTOS;73055000;1
SIN EMPLEO DE ARMAS;TOLIMA;ARMERO;12/01/2023;MASCULINO;ADULTOS;73055000;1
SIN EMPLEO DE ARMAS;TOLIMA;ARMERO;26/02/2023;FEMENINO;ADULTOS;73055000;1
SIN EMPLEO DE ARMAS;TOLIMA;ATACO;19/02/2023;FEMENINO;ADULTOS;73067000;1
SIN EMPLEO DE ARMAS;TOLIMA;CAJAMARCA;08/02/2023;FEMENINO;ADULTOS;73124000;1
SIN EMPLEO DE ARMAS;TOLIMA;CAJAMARCA;08/02/2023;MASCULINO;ADULTOS;73124000;1
SIN EMPLEO DE ARMAS;TOLIMA;CAJAMARCA;09/02/2023;FEMENINO;ADULTOS;73124000;1
SIN EMPLEO DE ARMAS;TOLIMA;CAJAMARCA;20/02/2023;FEMENINO;ADULTOS;73124000;1
SIN EMPLEO DE ARMAS;TOLIMA;CARMEN DE APICALÁ;01/01/2023;FEMENINO;ADULTOS;73148000;1
SIN EMPLEO DE ARMAS;TOLIMA;CARMEN DE APICALÁ;16/01/2023;FEMENINO;ADULTOS;73148000;1
SIN EMPLEO DE ARMAS;TOLIMA;CARMEN DE APICALÁ;07/02/2023;FEMENINO;ADULTOS;73148000;1
SIN EMPLEO DE ARMAS;TOLIMA;CARMEN DE APICALÁ;12/02/2023;FEMENINO;ADULTOS;73148000;2
SIN EMPLEO DE ARMAS;TOLIMA;CARMEN DE APICALÁ;12/02/2023;FEMENINO;MENORES;73148000;1
SIN EMPLEO DE ARMAS;TOLIMA;CARMEN DE APICALÁ;12/02/2023;MASCULINO;ADULTOS;73148000;1
SIN EMPLEO DE ARMAS;TOLIMA;CASABIANCA;03/01/2023;FEMENINO;ADULTOS;73152000;2
SIN EMPLEO DE ARMAS;TOLIMA;CASABIANCA;06/01/2023;MASCULINO;ADULTOS;73152000;1
SIN EMPLEO DE ARMAS;TOLIMA;CASABIANCA;13/01/2023;FEMENINO;ADULTOS;73152000;1
SIN EMPLEO DE ARMAS;TOLIMA;CASABIANCA;05/02/2023;FEMENINO;ADULTOS;73152000;2
SIN EMPLEO DE ARMAS;TOLIMA;CHAPARRAL;05/01/2023;FEMENINO;ADULTOS;73168000;1
SIN EMPLEO DE ARMAS;TOLIMA;CHAPARRAL;06/01/2023;FEMENINO;ADULTOS;73168000;1
SIN EMPLEO DE ARMAS;TOLIMA;CHAPARRAL;07/01/2023;FEMENINO;ADULTOS;73168000;1
SIN EMPLEO DE ARMAS;TOLIMA;CHAPARRAL;07/01/2023;FEMENINO;MENORES;73168000;1
SIN EMPLEO DE ARMAS;TOLIMA;CHAPARRAL;07/01/2023;MASCULINO;MENORES;73168000;1
SIN EMPLEO DE ARMAS;TOLIMA;CHAPARRAL;22/01/2023;FEMENINO;ADULTOS;73168000;1
SIN EMPLEO DE ARMAS;TOLIMA;CHAPARRAL;25/01/2023;FEMENINO;ADULTOS;73168000;1
SIN EMPLEO DE ARMAS;TOLIMA;CHAPARRAL;26/01/2023;FEMENINO;ADULTOS;73168000;2
SIN EMPLEO DE ARMAS;TOLIMA;CHAPARRAL;28/01/2023;FEMENINO;ADULTOS;73168000;1
SIN EMPLEO DE ARMAS;TOLIMA;CHAPARRAL;13/02/2023;FEMENINO;ADULTOS;73168000;2
SIN EMPLEO DE ARMAS;TOLIMA;CHAPARRAL;20/02/2023;FEMENINO;ADULTOS;73168000;1
SIN EMPLEO DE ARMAS;TOLIMA;CHAPARRAL;20/02/2023;MASCULINO;ADULTOS;73168000;1
SIN EMPLEO DE ARMAS;TOLIMA;CHAPARRAL;23/02/2023;FEMENINO;ADULTOS;73168000;1
SIN EMPLEO DE ARMAS;TOLIMA;COELLO;06/01/2023;FEMENINO;ADULTOS;73200000;1
SIN EMPLEO DE ARMAS;TOLIMA;COELLO;09/01/2023;FEMENINO;ADULTOS;73200000;1
SIN EMPLEO DE ARMAS;TOLIMA;COELLO;22/02/2023;FEMENINO;ADULTOS;73200000;2
SIN EMPLEO DE ARMAS;TOLIMA;COYAIMA;02/01/2023;FEMENINO;ADULTOS;73217000;3
SIN EMPLEO DE ARMAS;TOLIMA;COYAIMA;02/01/2023;MASCULINO;ADOLESCENTES;73217000;1
SIN EMPLEO DE ARMAS;TOLIMA;COYAIMA;06/02/2023;FEMENINO;ADULTOS;73217000;1
SIN EMPLEO DE ARMAS;TOLIMA;COYAIMA;19/02/2023;FEMENINO;ADULTOS;73217000;1
SIN EMPLEO DE ARMAS;TOLIMA;COYAIMA;21/02/2023;MASCULINO;ADULTOS;73217000;1
SIN EMPLEO DE ARMAS;TOLIMA;DOLORES;14/01/2023;FEMENINO;ADOLESCENTES;73236000;1
SIN EMPLEO DE ARMAS;TOLIMA;DOLORES;17/01/2023;FEMENINO;ADULTOS;73236000;1
SIN EMPLEO DE ARMAS;TOLIMA;ESPINAL;05/01/2023;FEMENINO;ADULTOS;73268000;1
SIN EMPLEO DE ARMAS;TOLIMA;ESPINAL;05/01/2023;MASCULINO;ADULTOS;73268000;2
SIN EMPLEO DE ARMAS;TOLIMA;ESPINAL;09/01/2023;FEMENINO;ADULTOS;73268000;1
SIN EMPLEO DE ARMAS;TOLIMA;ESPINAL;10/01/2023;MASCULINO;ADULTOS;73268000;1
SIN EMPLEO DE ARMAS;TOLIMA;ESPINAL;12/01/2023;FEMENINO;ADULTOS;73268000;1
SIN EMPLEO DE ARMAS;TOLIMA;ESPINAL;15/01/2023;FEMENINO;ADULTOS;73268000;1
SIN EMPLEO DE ARMAS;TOLIMA;ESPINAL;16/01/2023;FEMENINO;ADULTOS;73268000;1
SIN EMPLEO DE ARMAS;TOLIMA;ESPINAL;18/01/2023;FEMENINO;ADOLESCENTES;73268000;2
SIN EMPLEO DE ARMAS;TOLIMA;ESPINAL;18/01/2023;FEMENINO;ADULTOS;73268000;2
SIN EMPLEO DE ARMAS;TOLIMA;ESPINAL;18/01/2023;MASCULINO;ADULTOS;73268000;1
SIN EMPLEO DE ARMAS;TOLIMA;ESPINAL;25/01/2023;MASCULINO;ADOLESCENTES;73268000;1
SIN EMPLEO DE ARMAS;TOLIMA;ESPINAL;26/01/2023;FEMENINO;ADULTOS;73268000;1
SIN EMPLEO DE ARMAS;TOLIMA;ESPINAL;26/01/2023;FEMENINO;MENORES;73268000;1
SIN EMPLEO DE ARMAS;TOLIMA;ESPINAL;28/01/2023;FEMENINO;ADOLESCENTES;73268000;1
SIN EMPLEO DE ARMAS;TOLIMA;ESPINAL;29/01/2023;FEMENINO;ADULTOS;73268000;1
SIN EMPLEO DE ARMAS;TOLIMA;ESPINAL;30/01/2023;FEMENINO;ADULTOS;73268000;2
SIN EMPLEO DE ARMAS;TOLIMA;ESPINAL;03/02/2023;FEMENINO;ADULTOS;73268000;1
SIN EMPLEO DE ARMAS;TOLIMA;ESPINAL;04/02/2023;FEMENINO;ADULTOS;73268000;1
SIN EMPLEO DE ARMAS;TOLIMA;ESPINAL;04/02/2023;MASCULINO;ADOLESCENTES;73268000;1
SIN EMPLEO DE ARMAS;TOLIMA;ESPINAL;05/02/2023;FEMENINO;ADULTOS;73268000;1
SIN EMPLEO DE ARMAS;TOLIMA;ESPINAL;06/02/2023;MASCULINO;ADULTOS;73268000;1
SIN EMPLEO DE ARMAS;TOLIMA;ESPINAL;08/02/2023;FEMENINO;ADULTOS;73268000;1
SIN EMPLEO DE ARMAS;TOLIMA;ESPINAL;08/02/2023;MASCULINO;ADULTOS;73268000;1
SIN EMPLEO DE ARMAS;TOLIMA;ESPINAL;12/02/2023;FEMENINO;ADULTOS;73268000;1
SIN EMPLEO DE ARMAS;TOLIMA;ESPINAL;14/02/2023;FEMENINO;ADULTOS;73268000;3
SIN EMPLEO DE ARMAS;TOLIMA;ESPINAL;17/02/2023;MASCULINO;ADULTOS;73268000;1
SIN EMPLEO DE ARMAS;TOLIMA;ESPINAL;19/02/2023;FEMENINO;ADULTOS;73268000;1
SIN EMPLEO DE ARMAS;TOLIMA;ESPINAL;22/02/2023;FEMENINO;ADULTOS;73268000;1
SIN EMPLEO DE ARMAS;TOLIMA;ESPINAL;26/02/2023;FEMENINO;ADULTOS;73268000;1
SIN EMPLEO DE ARMAS;TOLIMA;ESPINAL;26/02/2023;MASCULINO;ADULTOS;73268000;2
SIN EMPLEO DE ARMAS;TOLIMA;ESPINAL;28/02/2023;FEMENINO;ADULTOS;73268000;2
SIN EMPLEO DE ARMAS;TOLIMA;FALAN;23/01/2023;FEMENINO;ADULTOS;73270000;1
SIN EMPLEO DE ARMAS;TOLIMA;FALAN;29/01/2023;FEMENINO;ADULTOS;73270000;1
SIN EMPLEO DE ARMAS;TOLIMA;FALAN;02/02/2023;FEMENINO;MENORES;73270000;1
SIN EMPLEO DE ARMAS;TOLIMA;FLANDES;01/01/2023;FEMENINO;ADULTOS;73275000;1
SIN EMPLEO DE ARMAS;TOLIMA;FLANDES;17/01/2023;MASCULINO;ADULTOS;73275000;1
SIN EMPLEO DE ARMAS;TOLIMA;FLANDES;18/01/2023;FEMENINO;ADULTOS;73275000;1
SIN EMPLEO DE ARMAS;TOLIMA;FLANDES;20/01/2023;FEMENINO;ADULTOS;73275000;1
SIN EMPLEO DE ARMAS;TOLIMA;FLANDES;30/01/2023;FEMENINO;ADULTOS;73275000;1
SIN EMPLEO DE ARMAS;TOLIMA;FLANDES;05/02/2023;FEMENINO;ADULTOS;73275000;1
SIN EMPLEO DE ARMAS;TOLIMA;FLANDES;06/02/2023;FEMENINO;ADOLESCENTES;73275000;1
SIN EMPLEO DE ARMAS;TOLIMA;FLANDES;06/02/2023;FEMENINO;ADULTOS;73275000;3
SIN EMPLEO DE ARMAS;TOLIMA;FLANDES;25/02/2023;FEMENINO;ADULTOS;73275000;1
SIN EMPLEO DE ARMAS;TOLIMA;FRESNO;11/01/2023;FEMENINO;ADULTOS;73283000;1
SIN EMPLEO DE ARMAS;TOLIMA;FRESNO;06/02/2023;FEMENINO;ADULTOS;73283000;1
SIN EMPLEO DE ARMAS;TOLIMA;FRESNO;09/02/2023;MASCULINO;ADULTOS;73283000;1
SIN EMPLEO DE ARMAS;TOLIMA;GUAMO;01/01/2023;FEMENINO;ADULTOS;73319000;1
SIN EMPLEO DE ARMAS;TOLIMA;GUAMO;02/01/2023;FEMENINO;ADULTOS;73319000;1
SIN EMPLEO DE ARMAS;TOLIMA;GUAMO;03/01/2023;FEMENINO;ADULTOS;73319000;3
SIN EMPLEO DE ARMAS;TOLIMA;GUAMO;04/01/2023;FEMENINO;ADULTOS;73319000;1
SIN EMPLEO DE ARMAS;TOLIMA;GUAMO;04/01/2023;MASCULINO;ADULTOS;73319000;1
SIN EMPLEO DE ARMAS;TOLIMA;GUAMO;12/01/2023;FEMENINO;ADULTOS;73319000;1
SIN EMPLEO DE ARMAS;TOLIMA;GUAMO;22/01/2023;FEMENINO;ADULTOS;73319000;1
SIN EMPLEO DE ARMAS;TOLIMA;GUAMO;27/01/2023;FEMENINO;ADULTOS;73319000;1
SIN EMPLEO DE ARMAS;TOLIMA;GUAMO;07/02/2023;FEMENINO;ADULTOS;73319000;1
SIN EMPLEO DE ARMAS;TOLIMA;GUAMO;25/02/2023;FEMENINO;ADULTOS;73319000;1
SIN EMPLEO DE ARMAS;TOLIMA;HONDA;03/01/2023;FEMENINO;ADULTOS;73349000;1
SIN EMPLEO DE ARMAS;TOLIMA;HONDA;08/01/2023;FEMENINO;ADULTOS;73349000;1
SIN EMPLEO DE ARMAS;TOLIMA;HONDA;12/01/2023;FEMENINO;ADULTOS;73349000;1
SIN EMPLEO DE ARMAS;TOLIMA;HONDA;16/01/2023;FEMENINO;ADULTOS;73349000;1
SIN EMPLEO DE ARMAS;TOLIMA;HONDA;29/01/2023;FEMENINO;ADULTOS;73349000;1
SIN EMPLEO DE ARMAS;TOLIMA;HONDA;01/02/2023;FEMENINO;ADULTOS;73349000;1
SIN EMPLEO DE ARMAS;TOLIMA;HONDA;19/02/2023;FEMENINO;ADULTOS;73349000;1
SIN EMPLEO DE ARMAS;TOLIMA;HONDA;24/02/2023;FEMENINO;ADULTOS;73349000;1
SIN EMPLEO DE ARMAS;TOLIMA;IBAGUÉ (CT);01/01/2023;FEMENINO;ADULTOS;73001000;2
SIN EMPLEO DE ARMAS;TOLIMA;IBAGUÉ (CT);01/01/2023;MASCULINO;ADULTOS;73001000;1
SIN EMPLEO DE ARMAS;TOLIMA;IBAGUÉ (CT);02/01/2023;FEMENINO;ADULTOS;73001000;5
SIN EMPLEO DE ARMAS;TOLIMA;IBAGUÉ (CT);02/01/2023;MASCULINO;ADULTOS;73001000;1
SIN EMPLEO DE ARMAS;TOLIMA;IBAGUÉ (CT);03/01/2023;FEMENINO;ADULTOS;73001000;1
SIN EMPLEO DE ARMAS;TOLIMA;IBAGUÉ (CT);03/01/2023;MASCULINO;ADOLESCENTES;73001000;1
SIN EMPLEO DE ARMAS;TOLIMA;IBAGUÉ (CT);03/01/2023;MASCULINO;ADULTOS;73001000;1
SIN EMPLEO DE ARMAS;TOLIMA;IBAGUÉ (CT);04/01/2023;FEMENINO;ADULTOS;73001000;3
SIN EMPLEO DE ARMAS;TOLIMA;IBAGUÉ (CT);04/01/2023;MASCULINO;MENORES;73001000;1
SIN EMPLEO DE ARMAS;TOLIMA;IBAGUÉ (CT);05/01/2023;FEMENINO;ADULTOS;73001000;1
SIN EMPLEO DE ARMAS;TOLIMA;IBAGUÉ (CT);05/01/2023;MASCULINO;ADULTOS;73001000;1
SIN EMPLEO DE ARMAS;TOLIMA;IBAGUÉ (CT);09/01/2023;MASCULINO;ADULTOS;73001000;1
SIN EMPLEO DE ARMAS;TOLIMA;IBAGUÉ (CT);10/01/2023;FEMENINO;ADULTOS;73001000;2
SIN EMPLEO DE ARMAS;TOLIMA;IBAGUÉ (CT);11/01/2023;FEMENINO;ADULTOS;73001000;3
SIN EMPLEO DE ARMAS;TOLIMA;IBAGUÉ (CT);13/01/2023;FEMENINO;ADULTOS;73001000;1
SIN EMPLEO DE ARMAS;TOLIMA;IBAGUÉ (CT);15/01/2023;FEMENINO;ADULTOS;73001000;1
SIN EMPLEO DE ARMAS;TOLIMA;IBAGUÉ (CT);15/01/2023;MASCULINO;ADULTOS;73001000;1
SIN EMPLEO DE ARMAS;TOLIMA;IBAGUÉ (CT);16/01/2023;FEMENINO;ADULTOS;73001000;1
SIN EMPLEO DE ARMAS;TOLIMA;IBAGUÉ (CT);18/01/2023;FEMENINO;ADULTOS;73001000;2
SIN EMPLEO DE ARMAS;TOLIMA;IBAGUÉ (CT);18/01/2023;MASCULINO;ADULTOS;73001000;1
SIN EMPLEO DE ARMAS;TOLIMA;IBAGUÉ (CT);19/01/2023;FEMENINO;ADULTOS;73001000;1
SIN EMPLEO DE ARMAS;TOLIMA;IBAGUÉ (CT);20/01/2023;FEMENINO;ADULTOS;73001000;3
SIN EMPLEO DE ARMAS;TOLIMA;IBAGUÉ (CT);21/01/2023;FEMENINO;ADULTOS;73001000;1
SIN EMPLEO DE ARMAS;TOLIMA;IBAGUÉ (CT);22/01/2023;FEMENINO;ADULTOS;73001000;3
SIN EMPLEO DE ARMAS;TOLIMA;IBAGUÉ (CT);24/01/2023;FEMENINO;ADULTOS;73001000;3
SIN EMPLEO DE ARMAS;TOLIMA;IBAGUÉ (CT);25/01/2023;FEMENINO;ADULTOS;73001000;1
SIN EMPLEO DE ARMAS;TOLIMA;IBAGUÉ (CT);25/01/2023;MASCULINO;ADULTOS;73001000;4
SIN EMPLEO DE ARMAS;TOLIMA;IBAGUÉ (CT);26/01/2023;FEMENINO;ADULTOS;73001000;1
SIN EMPLEO DE ARMAS;TOLIMA;IBAGUÉ (CT);27/01/2023;FEMENINO;ADULTOS;73001000;2
SIN EMPLEO DE ARMAS;TOLIMA;IBAGUÉ (CT);27/01/2023;MASCULINO;ADULTOS;73001000;2
SIN EMPLEO DE ARMAS;TOLIMA;IBAGUÉ (CT);28/01/2023;FEMENINO;ADULTOS;73001000;4
SIN EMPLEO DE ARMAS;TOLIMA;IBAGUÉ (CT);28/01/2023;MASCULINO;ADULTOS;73001000;1
SIN EMPLEO DE ARMAS;TOLIMA;IBAGUÉ (CT);29/01/2023;FEMENINO;ADULTOS;73001000;4
SIN EMPLEO DE ARMAS;TOLIMA;IBAGUÉ (CT);29/01/2023;MASCULINO;ADULTOS;73001000;4
SIN EMPLEO DE ARMAS;TOLIMA;IBAGUÉ (CT);29/01/2023;MASCULINO;MENORES;73001000;1
SIN EMPLEO DE ARMAS;TOLIMA;IBAGUÉ (CT);30/01/2023;FEMENINO;ADULTOS;73001000;2
SIN EMPLEO DE ARMAS;TOLIMA;IBAGUÉ (CT);30/01/2023;MASCULINO;ADULTOS;73001000;6
SIN EMPLEO DE ARMAS;TOLIMA;IBAGUÉ (CT);31/01/2023;FEMENINO;ADULTOS;73001000;6
SIN EMPLEO DE ARMAS;TOLIMA;IBAGUÉ (CT);01/02/2023;FEMENINO;ADOLESCENTES;73001000;1
SIN EMPLEO DE ARMAS;TOLIMA;IBAGUÉ (CT);01/02/2023;FEMENINO;ADULTOS;73001000;7
SIN EMPLEO DE ARMAS;TOLIMA;IBAGUÉ (CT);01/02/2023;MASCULINO;ADULTOS;73001000;1
SIN EMPLEO DE ARMAS;TOLIMA;IBAGUÉ (CT);02/02/2023;FEMENINO;ADULTOS;73001000;4
SIN EMPLEO DE ARMAS;TOLIMA;IBAGUÉ (CT);02/02/2023;MASCULINO;ADULTOS;73001000;1
SIN EMPLEO DE ARMAS;TOLIMA;IBAGUÉ (CT);03/02/2023;FEMENINO;ADULTOS;73001000;4
SIN EMPLEO DE ARMAS;TOLIMA;IBAGUÉ (CT);03/02/2023;MASCULINO;ADOLESCENTES;73001000;1
SIN EMPLEO DE ARMAS;TOLIMA;IBAGUÉ (CT);04/02/2023;FEMENINO;ADULTOS;73001000;3
SIN EMPLEO DE ARMAS;TOLIMA;IBAGUÉ (CT);05/02/2023;FEMENINO;ADOLESCENTES;73001000;1
SIN EMPLEO DE ARMAS;TOLIMA;IBAGUÉ (CT);05/02/2023;FEMENINO;ADULTOS;73001000;6
SIN EMPLEO DE ARMAS;TOLIMA;IBAGUÉ (CT);06/02/2023;FEMENINO;ADULTOS;73001000;6
SIN EMPLEO DE ARMAS;TOLIMA;IBAGUÉ (CT);06/02/2023;MASCULINO;ADULTOS;73001000;2
SIN EMPLEO DE ARMAS;TOLIMA;IBAGUÉ (CT);07/02/2023;FEMENINO;ADOLESCENTES;73001000;1
SIN EMPLEO DE ARMAS;TOLIMA;IBAGUÉ (CT);07/02/2023;FEMENINO;ADULTOS;73001000;2
SIN EMPLEO DE ARMAS;TOLIMA;IBAGUÉ (CT);07/02/2023;MASCULINO;ADULTOS;73001000;2
SIN EMPLEO DE ARMAS;TOLIMA;IBAGUÉ (CT);08/02/2023;FEMENINO;ADULTOS;73001000;2
SIN EMPLEO DE ARMAS;TOLIMA;IBAGUÉ (CT);08/02/2023;MASCULINO;ADULTOS;73001000;1
SIN EMPLEO DE ARMAS;TOLIMA;IBAGUÉ (CT);09/02/2023;FEMENINO;ADOLESCENTES;73001000;1
SIN EMPLEO DE ARMAS;TOLIMA;IBAGUÉ (CT);09/02/2023;FEMENINO;ADULTOS;73001000;3
SIN EMPLEO DE ARMAS;TOLIMA;IBAGUÉ (CT);09/02/2023;MASCULINO;ADULTOS;73001000;3
SIN EMPLEO DE ARMAS;TOLIMA;IBAGUÉ (CT);10/02/2023;FEMENINO;ADULTOS;73001000;2
SIN EMPLEO DE ARMAS;TOLIMA;IBAGUÉ (CT);10/02/2023;MASCULINO;ADULTOS;73001000;1
SIN EMPLEO DE ARMAS;TOLIMA;IBAGUÉ (CT);11/02/2023;FEMENINO;ADULTOS;73001000;6
SIN EMPLEO DE ARMAS;TOLIMA;IBAGUÉ (CT);12/02/2023;FEMENINO;ADULTOS;73001000;8
SIN EMPLEO DE ARMAS;TOLIMA;IBAGUÉ (CT);12/02/2023;MASCULINO;ADULTOS;73001000;1
SIN EMPLEO DE ARMAS;TOLIMA;IBAGUÉ (CT);13/02/2023;FEMENINO;ADULTOS;73001000;4
SIN EMPLEO DE ARMAS;TOLIMA;IBAGUÉ (CT);14/02/2023;FEMENINO;ADULTOS;73001000;1
SIN EMPLEO DE ARMAS;TOLIMA;IBAGUÉ (CT);15/02/2023;MASCULINO;ADULTOS;73001000;1
SIN EMPLEO DE ARMAS;TOLIMA;IBAGUÉ (CT);16/02/2023;FEMENINO;ADULTOS;73001000;2
SIN EMPLEO DE ARMAS;TOLIMA;IBAGUÉ (CT);16/02/2023;MASCULINO;ADULTOS;73001000;1
SIN EMPLEO DE ARMAS;TOLIMA;IBAGUÉ (CT);17/02/2023;FEMENINO;ADULTOS;73001000;3
SIN EMPLEO DE ARMAS;TOLIMA;IBAGUÉ (CT);17/02/2023;MASCULINO;ADULTOS;73001000;1
SIN EMPLEO DE ARMAS;TOLIMA;IBAGUÉ (CT);18/02/2023;FEMENINO;MENORES;73001000;1
SIN EMPLEO DE ARMAS;TOLIMA;IBAGUÉ (CT);18/02/2023;MASCULINO;ADULTOS;73001000;2
SIN EMPLEO DE ARMAS;TOLIMA;IBAGUÉ (CT);19/02/2023;FEMENINO;ADULTOS;73001000;6
SIN EMPLEO DE ARMAS;TOLIMA;IBAGUÉ (CT);19/02/2023;MASCULINO;ADULTOS;73001000;2
SIN EMPLEO DE ARMAS;TOLIMA;IBAGUÉ (CT);20/02/2023;FEMENINO;ADULTOS;73001000;8
SIN EMPLEO DE ARMAS;TOLIMA;IBAGUÉ (CT);20/02/2023;MASCULINO;ADULTOS;73001000;2
SIN EMPLEO DE ARMAS;TOLIMA;IBAGUÉ (CT);21/02/2023;FEMENINO;ADOLESCENTES;73001000;1
SIN EMPLEO DE ARMAS;TOLIMA;IBAGUÉ (CT);21/02/2023;FEMENINO;ADULTOS;73001000;3
SIN EMPLEO DE ARMAS;TOLIMA;IBAGUÉ (CT);21/02/2023;MASCULINO;ADULTOS;73001000;1
SIN EMPLEO DE ARMAS;TOLIMA;IBAGUÉ (CT);22/02/2023;FEMENINO;ADULTOS;73001000;2
SIN EMPLEO DE ARMAS;TOLIMA;IBAGUÉ (CT);22/02/2023;MASCULINO;ADULTOS;73001000;4
SIN EMPLEO DE ARMAS;TOLIMA;IBAGUÉ (CT);22/02/2023;MASCULINO;MENORES;73001000;1
SIN EMPLEO DE ARMAS;TOLIMA;IBAGUÉ (CT);23/02/2023;FEMENINO;ADULTOS;73001000;2
SIN EMPLEO DE ARMAS;TOLIMA;IBAGUÉ (CT);25/02/2023;FEMENINO;ADULTOS;73001000;3
SIN EMPLEO DE ARMAS;TOLIMA;IBAGUÉ (CT);26/02/2023;FEMENINO;ADOLESCENTES;73001000;1
SIN EMPLEO DE ARMAS;TOLIMA;IBAGUÉ (CT);26/02/2023;FEMENINO;ADULTOS;73001000;6
SIN EMPLEO DE ARMAS;TOLIMA;IBAGUÉ (CT);26/02/2023;MASCULINO;MENORES;73001000;1
SIN EMPLEO DE ARMAS;TOLIMA;IBAGUÉ (CT);27/02/2023;FEMENINO;ADULTOS;73001000;6
SIN EMPLEO DE ARMAS;TOLIMA;IBAGUÉ (CT);27/02/2023;MASCULINO;ADULTOS;73001000;2
SIN EMPLEO DE ARMAS;TOLIMA;IBAGUÉ (CT);28/02/2023;FEMENINO;ADULTOS;73001000;2
SIN EMPLEO DE ARMAS;TOLIMA;IBAGUÉ (CT);28/02/2023;MASCULINO;ADULTOS;73001000;1
SIN EMPLEO DE ARMAS;TOLIMA;LÉRIDA;20/01/2023;FEMENINO;ADULTOS;73408000;1
SIN EMPLEO DE ARMAS;TOLIMA;LÉRIDA;29/01/2023;FEMENINO;ADULTOS;73408000;1
SIN EMPLEO DE ARMAS;TOLIMA;LÉRIDA;05/02/2023;FEMENINO;ADULTOS;73408000;1
SIN EMPLEO DE ARMAS;TOLIMA;LÉRIDA;12/02/2023;FEMENINO;ADULTOS;73408000;1
SIN EMPLEO DE ARMAS;TOLIMA;LÍBANO;01/01/2023;FEMENINO;ADULTOS;73411000;1
SIN EMPLEO DE ARMAS;TOLIMA;LÍBANO;02/01/2023;FEMENINO;ADULTOS;73411000;1
SIN EMPLEO DE ARMAS;TOLIMA;LÍBANO;11/01/2023;FEMENINO;ADULTOS;73411000;1
SIN EMPLEO DE ARMAS;TOLIMA;LÍBANO;22/01/2023;FEMENINO;ADULTOS;73411000;1
SIN EMPLEO DE ARMAS;TOLIMA;LÍBANO;26/01/2023;FEMENINO;ADULTOS;73411000;2
SIN EMPLEO DE ARMAS;TOLIMA;LÍBANO;12/02/2023;FEMENINO;ADULTOS;73411000;1
SIN EMPLEO DE ARMAS;TOLIMA;LÍBANO;20/02/2023;FEMENINO;ADULTOS;73411000;1
SIN EMPLEO DE ARMAS;TOLIMA;LÍBANO;20/02/2023;MASCULINO;ADULTOS;73411000;1
SIN EMPLEO DE ARMAS;TOLIMA;LÍBANO;26/02/2023;FEMENINO;ADULTOS;73411000;1
SIN EMPLEO DE ARMAS;TOLIMA;MARIQUITA;21/01/2023;FEMENINO;ADULTOS;73443000;1
SIN EMPLEO DE ARMAS;TOLIMA;MARIQUITA;21/01/2023;MASCULINO;MENORES;73443000;2
SIN EMPLEO DE ARMAS;TOLIMA;MARIQUITA;28/01/2023;FEMENINO;ADULTOS;73443000;1
SIN EMPLEO DE ARMAS;TOLIMA;MARIQUITA;29/01/2023;FEMENINO;ADULTOS;73443000;2
SIN EMPLEO DE ARMAS;TOLIMA;MARIQUITA;04/02/2023;FEMENINO;ADULTOS;73443000;2
SIN EMPLEO DE ARMAS;TOLIMA;MARIQUITA;04/02/2023;MASCULINO;MENORES;73443000;1
SIN EMPLEO DE ARMAS;TOLIMA;MARIQUITA;07/02/2023;FEMENINO;ADULTOS;73443000;1
SIN EMPLEO DE ARMAS;TOLIMA;MARIQUITA;09/02/2023;FEMENINO;ADULTOS;73443000;2
SIN EMPLEO DE ARMAS;TOLIMA;MARIQUITA;09/02/2023;FEMENINO;MENORES;73443000;1
SIN EMPLEO DE ARMAS;TOLIMA;MARIQUITA;16/02/2023;FEMENINO;ADULTOS;73443000;1
SIN EMPLEO DE ARMAS;TOLIMA;MARIQUITA;25/02/2023;FEMENINO;ADULTOS;73443000;1
SIN EMPLEO DE ARMAS;TOLIMA;MARIQUITA;26/02/2023;FEMENINO;ADULTOS;73443000;1
SIN EMPLEO DE ARMAS;TOLIMA;MURILLO;04/02/2023;MASCULINO;ADULTOS;73461000;1
SIN EMPLEO DE ARMAS;TOLIMA;NATAGAIMA;08/02/2023;FEMENINO;ADULTOS;73483000;1
SIN EMPLEO DE ARMAS;TOLIMA;ORTEGA;23/01/2023;FEMENINO;ADULTOS;73504000;1
